Species,col_2b,col_WMS,Group,Color
Cryptobacterium_curtum,1.64E-05,0,s13_11,(2b)2bRAD-M only
Cutibacterium_acnes,0.000480877,0.000595342,s13_11,shared
Cutibacterium_granulosum,1.72E-05,0,s13_11,(2b)2bRAD-M only
Desulfobulbus_oralis,0.000303916,0.000268032,s13_11,shared
Desulfomicrobium_orale,0.003075554,0.003307444,s13_11,shared
Dialister_invisus,0.004101327,0.004696536,s13_11,shared
Dialister_sp900555245,0.000232742,0,s13_11,(2b)2bRAD-M only
Eggerthia_catenaformis,0.000239796,0,s13_11,(2b)2bRAD-M only
Eikenella_corrodens,0.000658635,0.000955085,s13_11,shared
Eikenella_corrodens_B,0.000149442,0,s13_11,(2b)2bRAD-M only
Eikenella_exigua,0.000108335,0,s13_11,(2b)2bRAD-M only
Eikenella_halliae,0.000155677,0,s13_11,(2b)2bRAD-M only
Enterococcus_faecalis,0.000130175,0,s13_11,(2b)2bRAD-M only
Eubacterium_A_nodatum,0.004519385,0.006399065,s13_11,shared
Eubacterium_B_infirmum,0.000825271,0.00099398,s13_11,shared
Eubacterium_M_brachy,0.007449046,0.008234904,s13_11,shared
F0040_sp000318095,2.45E-05,0,s13_11,(2b)2bRAD-M only
F0040_sp003639005,0.000601016,0.00059999,s13_11,shared
F0040_sp900095835,3.98E-05,0,s13_11,(2b)2bRAD-M only
F0058_sp000163695,0.009714777,0.008876784,s13_11,shared
F0422_sp003992055,0.000306121,0,s13_11,(2b)2bRAD-M only
Filifactor_alocis,0.00696817,0.007908123,s13_11,shared
Flexilinea_sp001717545,0.000312379,0.000336814,s13_11,shared
Fretibacterium_fastidiosum,0.002749592,0.002969258,s13_11,shared
Fretibacterium_sp003860125,9.88E-05,0,s13_11,(2b)2bRAD-M only
Fusobacterium_animalis,0.005780812,0,s13_11,(2b)2bRAD-M only
Fusobacterium_nucleatum_J,0.005275497,0,s13_11,(2b)2bRAD-M only
Fusobacterium_polymorphum,0.002569726,0,s13_11,(2b)2bRAD-M only
Fusobacterium_pseudoperiodonticum,0.0027445,0,s13_11,(2b)2bRAD-M only
Fusobacterium_vincentii,0.013105445,0.042471595,s13_11,shared
Gemella_haemolysans,0.000545741,0,s13_11,(2b)2bRAD-M only
Gemella_haemolysans_A,0.000191019,0,s13_11,(2b)2bRAD-M only
Gemella_haemolysans_B,0.00286436,0.004883011,s13_11,shared
Gemella_morbillorum,0.001584735,0.002469546,s13_11,shared
Gemella_sanguinis,0.001869953,0,s13_11,(2b)2bRAD-M only
Gemella_sp002871655,0.000874338,0,s13_11,(2b)2bRAD-M only
Gemella_sp900766305,0.00067545,0,s13_11,(2b)2bRAD-M only
GN02-873_sp003260345,0.000151665,0,s13_11,(2b)2bRAD-M only
Granulicatella_adiacens,0.002245978,0.002628739,s13_11,shared
Granulicatella_sp001058355,0.00074634,0.001593404,s13_11,shared
Granulicatella_sp001071995,0.000284709,0,s13_11,(2b)2bRAD-M only
Granulicatella_sp900551535,0.000231572,0,s13_11,(2b)2bRAD-M only
Haemophilus_A_parahaemolyticus,0.013331691,0.015581329,s13_11,shared
Haemophilus_A_paraphrohaemolyticus,0.003025037,0.004281089,s13_11,shared
Haemophilus_A_sputorum,0.004347912,0.00520738,s13_11,shared
Haemophilus_D_parainfluenzae,0.018716909,0.025273134,s13_11,shared
Haemophilus_D_parainfluenzae_A,0.00213986,0,s13_11,(2b)2bRAD-M only
Haemophilus_D_parainfluenzae_J,0.000478979,0,s13_11,(2b)2bRAD-M only
Haemophilus_D_parainfluenzae_K,0.004388583,0.010186039,s13_11,shared
Haemophilus_D_parainfluenzae_L,0.001653326,0,s13_11,(2b)2bRAD-M only
Haemophilus_D_parainfluenzae_M,0.007995781,0.01140331,s13_11,shared
Haemophilus_D_parainfluenzae_N,0.000765273,0,s13_11,(2b)2bRAD-M only
Haemophilus_D_sp001679485,0.003829536,0.010167586,s13_11,shared
Haemophilus_D_sp001815355,0.002844807,0.006002239,s13_11,shared
Haemophilus_D_sp900755445,0.000466858,0,s13_11,(2b)2bRAD-M only
Haemophilus_D_sp900756155,0.0009101,0,s13_11,(2b)2bRAD-M only
Haemophilus_D_sp900756875,0.001172333,0,s13_11,(2b)2bRAD-M only
Haemophilus_D_sp900764435,0.000335503,0,s13_11,(2b)2bRAD-M only
Haemophilus_haemolyticus,0.001250891,0.001712435,s13_11,shared
Haemophilus_haemolyticus_I,0.000172447,0,s13_11,(2b)2bRAD-M only
Haemophilus_influenzae_D,8.97E-05,0,s13_11,(2b)2bRAD-M only
Haemophilus_sp002998595,0.001752071,0.002458661,s13_11,shared
HOT-345_sp003260355,0.000250248,0,s13_11,(2b)2bRAD-M only
HOT-345_sp013333605,0.000347358,0,s13_11,(2b)2bRAD-M only
JABCPE02_sp013333255,0.00139708,0.002193287,s13_11,shared
JABCPE02_sp013333875,0.000412793,0,s13_11,(2b)2bRAD-M only
JABCPG02_sp013333195,9.91E-05,0,s13_11,(2b)2bRAD-M only
Johnsonella_ignava,0.000675424,0,s13_11,(2b)2bRAD-M only
Johnsonella_sp900766185,0.000142878,0,s13_11,(2b)2bRAD-M only
Kingella_A_denitrificans,0.000514925,0.000467859,s13_11,shared
Kingella_B_oralis,0.000535423,0.000797692,s13_11,shared
Kingella_kingae,0.000113203,0,s13_11,(2b)2bRAD-M only
Klebsiella_pneumoniae,5.48E-05,0.000153448,s13_11,shared
Lachnoanaerobaculum_saburreum,0.000322776,0,s13_11,(2b)2bRAD-M only
Lachnoanaerobaculum_sp000209465,0.000116402,0,s13_11,(2b)2bRAD-M only
Lachnoanaerobaculum_sp000287675,0.000183724,0,s13_11,(2b)2bRAD-M only
Lachnoanaerobaculum_sp000296385,0.000137272,0,s13_11,(2b)2bRAD-M only
Lancefieldella_parvula,0.000165636,0,s13_11,(2b)2bRAD-M only
Lancefieldella_rimae,0.000932529,0.000762953,s13_11,shared
Lancefieldella_sp000411555,3.00E-05,0,s13_11,(2b)2bRAD-M only
Lancefieldella_sp000564995,0.000166064,0,s13_11,(2b)2bRAD-M only
Lautropia_dentalis,0.070704775,0.073028138,s13_11,shared
Lautropia_mirabilis,0.029530982,0.031266616,s13_11,shared
Lawsonella_clevelandensis_A,7.70E-05,0,s13_11,(2b)2bRAD-M only
Leptotrichia_A_sp000469505,0.001234691,0,s13_11,(2b)2bRAD-M only
Leptotrichia_A_sp001274535,0.000649446,0,s13_11,(2b)2bRAD-M only
Leptotrichia_buccalis,0.002011101,0.003253628,s13_11,shared
Leptotrichia_hofstadii,0.000967514,0,s13_11,(2b)2bRAD-M only
Leptotrichia_hongkongensis,0.001315618,0,s13_11,(2b)2bRAD-M only
Leptotrichia_massiliensis,0.000434965,0,s13_11,(2b)2bRAD-M only
Leptotrichia_sp000469385,0.000340355,0,s13_11,(2b)2bRAD-M only
Leptotrichia_sp002240055,0.001013991,0,s13_11,(2b)2bRAD-M only
Leptotrichia_sp013394795,0.00060993,0.001360912,s13_11,shared
Leptotrichia_trevisanii,0.004722826,0.008668802,s13_11,shared
Leptotrichia_wadei,0.001162302,0,s13_11,(2b)2bRAD-M only
Leptotrichia_wadei_A,0.000545031,0,s13_11,(2b)2bRAD-M only
Limosilactobacillus_oris,2.51E-05,0,s13_11,(2b)2bRAD-M only
Methylophilus_sp008015755,1.12E-05,0,s13_11,(2b)2bRAD-M only
Mogibacterium_diversum,0.00010801,0,s13_11,(2b)2bRAD-M only
Mogibacterium_pumilum,9.32E-05,0,s13_11,(2b)2bRAD-M only
Mogibacterium_timidum,0.005578515,0.00444773,s13_11,shared
Neisseria_bacilliformis,5.78E-05,0,s13_11,(2b)2bRAD-M only
Neisseria_cerebrosa,0.001221741,0,s13_11,(2b)2bRAD-M only
Neisseria_chenwenguii,4.99E-05,0,s13_11,(2b)2bRAD-M only
Neisseria_cinerea,0.000290318,0.000873074,s13_11,shared
Neisseria_elongata,0.003344583,0.003637223,s13_11,shared
Neisseria_flavescens,0.000583676,0,s13_11,(2b)2bRAD-M only
Neisseria_flavescens_A,0.001495818,0,s13_11,(2b)2bRAD-M only
Neisseria_flavescens_B,0.010768647,0.015073879,s13_11,shared
Neisseria_flavescens_C,0.001314572,0.001973604,s13_11,shared
Neisseria_gonorrhoeae,0.000151959,0,s13_11,(2b)2bRAD-M only
Neisseria_lactamica,0.000291796,0,s13_11,(2b)2bRAD-M only
Neisseria_lactamica_B,0.000940989,0,s13_11,(2b)2bRAD-M only
Neisseria_macacae,0.002239339,0.002747996,s13_11,shared
Neisseria_meningitidis,0.002045261,0.000593905,s13_11,shared
Neisseria_mucosa,0.003416159,0.005308659,s13_11,shared
Neisseria_mucosa_A,0.00249752,0.003107245,s13_11,shared
Neisseria_perflava,0.001129204,0,s13_11,(2b)2bRAD-M only
Neisseria_sicca,0.001979549,0.002493201,s13_11,shared
Neisseria_sicca_A,0.001345634,0.00197339,s13_11,shared
Neisseria_sicca_B,0.004367047,0.005510176,s13_11,shared
Neisseria_sicca_C,0.001222548,0,s13_11,(2b)2bRAD-M only
Neisseria_sicca_D,0.001730077,0.003255436,s13_11,shared
Neisseria_sicca_E,0.000166157,0,s13_11,(2b)2bRAD-M only
Neisseria_sp000090875,0.017670267,0.019600911,s13_11,shared
Neisseria_sp000186165,0.005428724,0.005728858,s13_11,shared
Neisseria_sp000227275,0.00383047,0.005102834,s13_11,shared
Neisseria_sp000952795,0.000790436,0,s13_11,(2b)2bRAD-M only
Neisseria_sp001809325,0.002607977,0.002522192,s13_11,shared
Neisseria_sp001815675,0.001946909,0.001855988,s13_11,shared
Neisseria_sp002237445,0.000167571,0,s13_11,(2b)2bRAD-M only
Neisseria_sp011038745,2.55E-05,0,s13_11,(2b)2bRAD-M only
Neisseria_subflava,0.007401491,0.007257162,s13_11,shared
Neisseria_subflava_A,0.006594781,0.008287298,s13_11,shared
Neisseria_subflava_B,0.000524323,0,s13_11,(2b)2bRAD-M only
Neisseria_subflava_C,0.008128726,0.009084175,s13_11,shared
Nocardia_nova_B,2.30E-05,0,s13_11,(2b)2bRAD-M only
Olsenella_sp001189515,0.000178354,0.000220052,s13_11,shared
Olsenella_uli,0.000105187,0,s13_11,(2b)2bRAD-M only
Oribacterium_asaccharolyticum,0.000217943,0,s13_11,(2b)2bRAD-M only
Oribacterium_parvum,4.75E-05,0,s13_11,(2b)2bRAD-M only
Oribacterium_sinus,0.000459131,0.000783378,s13_11,shared
Oribacterium_sp000160135,0.000514682,0.000592542,s13_11,shared
Ottowia_sp001262075,0.001727265,0.002404683,s13_11,shared
Parvimonas_micra,0.008543575,0.01077198,s13_11,shared
Pauljensenia_georgiae,0.000313893,0.000372147,s13_11,shared
Pauljensenia_hongkongensis,0.000298962,0.000316686,s13_11,shared
Pauljensenia_odontolytica,1.76E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_odontolytica_A,0.000146665,0,s13_11,(2b)2bRAD-M only
Pauljensenia_odontolytica_B,9.12E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_odontolytica_C,3.65E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_sp000185285,4.81E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_sp000278725,0.000462919,0.000540342,s13_11,shared
Pauljensenia_sp000308055,6.58E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_sp000411415,2.55E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_sp000466265,4.87E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_sp001064145,4.09E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_sp001072465,5.98E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_sp001838165,6.99E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_sp900541895,4.61E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_sp902373435,2.68E-05,0,s13_11,(2b)2bRAD-M only
Pauljensenia_sp902373545,6.00E-05,0,s13_11,(2b)2bRAD-M only
Peptidiphaga_gingivicola,0.000635861,0.000884138,s13_11,shared
Peptidiphaga_sp000466165,0.001868838,0.002208729,s13_11,shared
Peptoanaerobacter_stomatis,0.001081142,0.002433731,s13_11,shared
Peptoanaerobacter_yurii,0.000192054,0,s13_11,(2b)2bRAD-M only
Peptostreptococcus_stomatis,0.00038838,0,s13_11,(2b)2bRAD-M only
Phocaeicola_abscessus,0.000402071,0.000468902,s13_11,shared
Porphyromonas_catoniae,0.001477079,0.001219641,s13_11,shared
Porphyromonas_endodontalis,0.024328117,0.022202386,s13_11,shared
Porphyromonas_gingivalis,0.001193253,0.001340953,s13_11,shared
Porphyromonas_pasteri,0.003623807,0.002923934,s13_11,shared
Porphyromonas_sp000467855,0.001638989,0.001249625,s13_11,shared
Prevotella_aurantiaca,0.000258603,0,s13_11,(2b)2bRAD-M only
Prevotella_baroniae,0.001436185,0.001530025,s13_11,shared
Prevotella_bivia,0.000207919,0,s13_11,(2b)2bRAD-M only
Prevotella_buccae,0.000137285,0.000155908,s13_11,shared
Prevotella_conceptionensis,0.002426274,0.002727889,s13_11,shared
Prevotella_denticola,0.001593367,0.001397708,s13_11,shared
Prevotella_enoeca,0.000603649,0.000537215,s13_11,shared
Prevotella_fusca,0.000262485,0,s13_11,(2b)2bRAD-M only
Prevotella_histicola,7.75E-05,0,s13_11,(2b)2bRAD-M only
Prevotella_intermedia,0.025387775,0.023669782,s13_11,shared
Prevotella_jejuni,0.000108706,0,s13_11,(2b)2bRAD-M only
Prevotella_koreensis,0.001156375,0.001277088,s13_11,shared
Prevotella_loescheii,0.00170939,0.00164972,s13_11,shared
Prevotella_maculosa,0.000565872,0.000479321,s13_11,shared
Prevotella_marshii,0.000238191,0.000225758,s13_11,shared
Prevotella_melaninogenica,0.000442821,0.000823919,s13_11,shared
Prevotella_melaninogenica_A,6.36E-05,0,s13_11,(2b)2bRAD-M only
Prevotella_micans,0.000373084,0.00045552,s13_11,shared
Prevotella_multiformis,0.000307243,0.00029989,s13_11,shared
Prevotella_multisaccharivorax,2.41E-05,0,s13_11,(2b)2bRAD-M only
Prevotella_nanceiensis,0.000616692,0.000716165,s13_11,shared
Prevotella_nigrescens,0.003827015,0.004531244,s13_11,shared
Prevotella_oralis,1.67E-05,0,s13_11,(2b)2bRAD-M only
Prevotella_oris,0.004477914,0.003535858,s13_11,shared
Prevotella_oulorum,0.000563245,0.000657298,s13_11,shared
Prevotella_pallens,7.40E-05,0,s13_11,(2b)2bRAD-M only
Prevotella_pleuritidis,0.008738013,0.008814807,s13_11,shared
Prevotella_saccharolytica,0.000465127,0.000406013,s13_11,shared
Prevotella_salivae,0.000134017,0.000276959,s13_11,shared
Prevotella_seregens,0.00105046,0.000980844,s13_11,shared
Prevotella_shahii,0.000393293,0.000422051,s13_11,shared
Prevotella_sp000163055,6.40E-05,0,s13_11,(2b)2bRAD-M only
Prevotella_sp000257925,0.000181376,0,s13_11,(2b)2bRAD-M only
Prevotella_sp000467895,7.87E-05,0,s13_11,(2b)2bRAD-M only
Prevotella_sp000599605,3.45E-05,0,s13_11,(2b)2bRAD-M only
Prevotella_sp003043925,2.54E-05,0,s13_11,(2b)2bRAD-M only
Prevotella_sp003043945,3.51E-05,0,s13_11,(2b)2bRAD-M only
Prevotella_sp013333935,0.000413205,0.000504817,s13_11,shared
Prevotella_sp900113305,1.23E-05,0,s13_11,(2b)2bRAD-M only
Prevotella_veroralis,0.000872367,0.000743098,s13_11,shared
Propionibacterium_acidifaciens,7.84E-06,0,s13_11,(2b)2bRAD-M only
Pseudoleptotrichia_goodfellowii,0.003288776,0.003112059,s13_11,shared
Pseudoramibacter_alactolyticus,3.90E-05,0,s13_11,(2b)2bRAD-M only
Ralstonia_pickettii,3.14E-05,0,s13_11,(2b)2bRAD-M only
Ralstonia_sp000620465,1.48E-05,0,s13_11,(2b)2bRAD-M only
Rodentibacter_sp901420285,4.28E-05,0,s13_11,(2b)2bRAD-M only
Rothia_aeria,0.081908112,0.082937638,s13_11,shared
Rothia_dentocariosa,0.021816137,0.020718281,s13_11,shared
Rothia_mucilaginosa,0.011906364,0.011547181,s13_11,shared
Rothia_mucilaginosa_A,0.000945869,0.000708008,s13_11,shared
Rothia_mucilaginosa_B,0.018091413,0.015398992,s13_11,shared
Rothia_sp001808955,0.01477278,0.010591545,s13_11,shared
Rothia_sp902373285,6.42E-05,0,s13_11,(2b)2bRAD-M only
Saccharimonas_sp010202265,0.000218901,0,s13_11,(2b)2bRAD-M only
Saccharimonas_sp013333625,0.000868656,0.001807571,s13_11,shared
Saccharimonas_sp013333645,5.00E-05,0,s13_11,(2b)2bRAD-M only
Saccharimonas_sp013333675,0.001696564,0.001530879,s13_11,shared
Saccharimonas_sp013333795,0.000903272,0.001219239,s13_11,shared
Saccharimonas_sp013333845,0.001295477,0,s13_11,(2b)2bRAD-M only
Scardovia_wiggsiae,0.000219009,0,s13_11,(2b)2bRAD-M only
SDRW01_sp007845485,0.002876122,0.004810009,s13_11,shared
Selenomonas_sputigena,0.000562601,0.000570175,s13_11,shared
Shuttleworthia_satelles,0.000269158,0,s13_11,(2b)2bRAD-M only
Slackia_exigua,0.000322468,0.000369637,s13_11,shared
Sphingomonas_paucimobilis,5.33E-06,0,s13_11,(2b)2bRAD-M only
Staphylococcus_succinus,6.38E-05,0,s13_11,(2b)2bRAD-M only
Stomatobaculum_longum,6.02E-05,0,s13_11,(2b)2bRAD-M only
Streptococcus_anginosus,0.000349367,0,s13_11,(2b)2bRAD-M only
Streptococcus_australis_A,0.001344193,0,s13_11,(2b)2bRAD-M only
Streptococcus_canis,0.000182449,0,s13_11,(2b)2bRAD-M only
Streptococcus_chosunense,0.003786445,0,s13_11,(2b)2bRAD-M only
Streptococcus_constellatus,0.002690725,0,s13_11,(2b)2bRAD-M only
Streptococcus_cristatus,0.004122929,0.005084395,s13_11,shared
Streptococcus_cristatus_C,0.00045311,0,s13_11,(2b)2bRAD-M only
Streptococcus_cristatus_G,0.000178597,0,s13_11,(2b)2bRAD-M only
Streptococcus_dentisani,0.001278908,0,s13_11,(2b)2bRAD-M only
Streptococcus_gordonii,0.000484378,0,s13_11,(2b)2bRAD-M only
Streptococcus_gwangjuense,0.003568719,0,s13_11,(2b)2bRAD-M only
Streptococcus_halitosis,0.000707142,0,s13_11,(2b)2bRAD-M only
Streptococcus_infantis,0.000912118,0,s13_11,(2b)2bRAD-M only
Streptococcus_infantis_F,0.000338173,0,s13_11,(2b)2bRAD-M only
Streptococcus_infantis_G,0.000284353,0,s13_11,(2b)2bRAD-M only
Streptococcus_infantis_H,0.001978311,0,s13_11,(2b)2bRAD-M only
Streptococcus_infantis_I,0.003091866,0.009463165,s13_11,shared
Streptococcus_intermedius,0.000553056,0,s13_11,(2b)2bRAD-M only
Streptococcus_koreensis,0.004999822,0.005145457,s13_11,shared
Streptococcus_mitis,0.007711373,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_AC,0.002229526,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_AD,0.002098209,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_AK,0.002277913,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_AP,0.007231378,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_AQ,0.001852285,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_AT,0.001243938,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_AW,0.006284472,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_BA,0.002049561,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_BB,0.008535636,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_BF,0.000689607,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_BG,0.00052755,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_BK,0.003732324,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_BP,0.001386261,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_BQ,0.001885619,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_H,0.002686596,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_M,0.001220605,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_N,0.008421785,0,s13_11,(2b)2bRAD-M only
Streptococcus_mitis_O,0.012196446,0.033381952,s13_11,shared
Streptococcus_mitis_Q,0.006288545,0.01411391,s13_11,shared
Streptococcus_mitis_S,0.00486969,0,s13_11,(2b)2bRAD-M only
Streptococcus_oralis,0.002457661,0,s13_11,(2b)2bRAD-M only
Streptococcus_oralis_BA,0.002672133,0,s13_11,(2b)2bRAD-M only
Streptococcus_oralis_BD,0.004610518,0.009609159,s13_11,shared
Streptococcus_oralis_K,0.001123485,0,s13_11,(2b)2bRAD-M only
Streptococcus_oralis_S,0.001241294,0,s13_11,(2b)2bRAD-M only
Streptococcus_oralis_T,0.001160484,0,s13_11,(2b)2bRAD-M only
Streptococcus_oralis_Z,0.000999147,0,s13_11,(2b)2bRAD-M only
Streptococcus_pneumoniae,0.00231912,0,s13_11,(2b)2bRAD-M only
Streptococcus_pneumoniae_D,0.036283072,0.025451209,s13_11,shared
Streptococcus_pseudopneumoniae_A,0.000481098,0,s13_11,(2b)2bRAD-M only
Streptococcus_pseudopneumoniae_C,0.013593305,0.028133966,s13_11,shared
Streptococcus_pseudopneumoniae_J,0.000727072,0,s13_11,(2b)2bRAD-M only
Streptococcus_pseudopneumoniae_L,0.000508316,0,s13_11,(2b)2bRAD-M only
Streptococcus_pseudopneumoniae_M,0.00071418,0,s13_11,(2b)2bRAD-M only
Streptococcus_pseudopneumoniae_O,0.01354316,0.034185874,s13_11,shared
Streptococcus_sanguinis,0.016947464,0.030190049,s13_11,shared
Streptococcus_sanguinis_A,0.000642893,0,s13_11,(2b)2bRAD-M only
Streptococcus_sanguinis_C,0.000342565,0,s13_11,(2b)2bRAD-M only
Streptococcus_sanguinis_D,0.000180359,0,s13_11,(2b)2bRAD-M only
Streptococcus_sanguinis_E,0.001404552,0,s13_11,(2b)2bRAD-M only
Streptococcus_sanguinis_F,0.000679024,0,s13_11,(2b)2bRAD-M only
Streptococcus_sanguinis_G,0.00087925,0,s13_11,(2b)2bRAD-M only
Streptococcus_sanguinis_H,0.006116606,0,s13_11,(2b)2bRAD-M only
Streptococcus_sanguinis_I,0.000263134,0,s13_11,(2b)2bRAD-M only
Streptococcus_sobrinus,9.74E-05,0,s13_11,(2b)2bRAD-M only
Streptococcus_sp000220065,0.000134671,0,s13_11,(2b)2bRAD-M only
Streptococcus_sp000235485,0.001111695,0,s13_11,(2b)2bRAD-M only
Streptococcus_sp001553685,0.00041505,0,s13_11,(2b)2bRAD-M only
Streptococcus_sp001811505,0.002332703,0.00442069,s13_11,shared
Streptococcus_sp001814775,0.001231799,0,s13_11,(2b)2bRAD-M only
Streptococcus_sp012843315,0.000498544,0,s13_11,(2b)2bRAD-M only
Streptococcus_sp013394695,0.00023189,0,s13_11,(2b)2bRAD-M only
Streptococcus_sp902460355,0.000192336,0,s13_11,(2b)2bRAD-M only
Tannerella_forsythia,0.013224324,0.012510206,s13_11,shared
Tannerella_sp002890585,0.001112515,0.001370911,s13_11,shared
Tannerella_sp003033925,0.003122591,0.002956967,s13_11,shared
Tardiphaga_sp002256345,3.23E-06,0,s13_11,(2b)2bRAD-M only
TM7x_sp005697215,0.000435773,0,s13_11,(2b)2bRAD-M only
TM7x_sp005697565,8.77E-05,0,s13_11,(2b)2bRAD-M only
TM7x_sp007845355,0.000443703,0,s13_11,(2b)2bRAD-M only
TM7x_sp010202645,0.000158068,0,s13_11,(2b)2bRAD-M only
TM7x_sp010202845,0.000381009,0,s13_11,(2b)2bRAD-M only
TM7x_sp013099015,0.000266631,0,s13_11,(2b)2bRAD-M only
TM7x_sp013100805,0.000233054,0,s13_11,(2b)2bRAD-M only
TM7x_sp013100825,0.000145257,0,s13_11,(2b)2bRAD-M only
TM7x_sp013333695,0.000206491,0,s13_11,(2b)2bRAD-M only
TM7x_sp900555425,0.000232255,0,s13_11,(2b)2bRAD-M only
TM7x_sp900555885,0.000197832,0,s13_11,(2b)2bRAD-M only
TM7x_sp900556355,0.001103875,0,s13_11,(2b)2bRAD-M only
TM7x_sp900557595,0.000401943,0,s13_11,(2b)2bRAD-M only
Treponema_B_denticola,0.002625852,0.004003158,s13_11,shared
Treponema_B_denticola_A,0.000638644,0.001061542,s13_11,shared
Treponema_B_putidum,9.51E-05,0,s13_11,(2b)2bRAD-M only
Treponema_C_lecithinolyticum,0.001480984,0.001899765,s13_11,shared
Treponema_C_maltophilum,0.000188484,0.000262423,s13_11,shared
Treponema_D_buccale,0.000290958,0.00034761,s13_11,shared
Treponema_D_paredis,5.68E-05,0,s13_11,(2b)2bRAD-M only
Treponema_D_pectinovorum,3.30E-05,0,s13_11,(2b)2bRAD-M only
Treponema_D_socranskii,0.000219513,0.00026796,s13_11,shared
Treponema_D_sp014334325,0.00012875,0.000158178,s13_11,shared
Treponema_D_sp014334335,6.14E-05,0,s13_11,(2b)2bRAD-M only
Treponema_medium,0.000480534,0.000585185,s13_11,shared
Treponema_sp000775995,0.000320885,0.000412001,s13_11,shared
Treponema_sp010365865,0.000703616,0.000648729,s13_11,shared
Treponema_vincentii,0.000344959,0.000320599,s13_11,shared
UBA1103_sp004138455,0.002819751,0.002134304,s13_11,shared
UBA1103_sp013333515,0.001797468,0.001952777,s13_11,shared
UBA2866_sp013332965,0.000174975,0,s13_11,(2b)2bRAD-M only
Veillonella_atypica,0.000321292,0,s13_11,(2b)2bRAD-M only
Veillonella_dispar_A,0.00042133,0,s13_11,(2b)2bRAD-M only
Veillonella_parvula_A,0.002362146,0.002945033,s13_11,shared
Veillonella_rogosae,0.004094215,0.004895127,s13_11,shared
Veillonella_sp900552445,0.000510802,0,s13_11,(2b)2bRAD-M only
Veillonella_tobetsuensis,0.000152286,0,s13_11,(2b)2bRAD-M only
W11650_sp002999035,0.000382648,0.00040523,s13_11,shared
Weissella_confusa,3.17E-05,0,s13_11,(2b)2bRAD-M only
Abiotrophia_defectiva,0.000897198,0.000654953,s13_12,shared
Abiotrophia_sp001815865,0.001246153,0.000737448,s13_12,shared
Acinetobacter_guillouiae,4.45E-05,0,s13_12,(2b)2bRAD-M only
Acinetobacter_johnsonii,6.42E-05,0,s13_12,(2b)2bRAD-M only
Actinomyces_dentalis,0.000128218,0.000224431,s13_12,shared
Actinomyces_gerencseriae,0.000141705,0.000233255,s13_12,shared
Actinomyces_graevenitzii,4.41E-05,0,s13_12,(2b)2bRAD-M only
Actinomyces_israelii,1.40E-05,0,s13_12,(2b)2bRAD-M only
