"Species","col_WMS","col_2b","Group","Color"
"CAJPNX01",6.43508319149254e-05,0,"s9_2","WMS only"
"CAJPPJ01",0.000305215394362847,0,"s9_2","WMS only"
"CAJPSE01",0.0104154126857942,0,"s9_2","WMS only"
"Campylobacter_A",0.0208657071309442,0.015609776,"s9_2","shared"
"Campylobacter_B",0.000324260033091563,0.000403955,"s9_2","shared"
"Capnocytophaga",0.0024682854141823,0.005535247,"s9_2","shared"
"Cardiobacterium",0.00113325623929929,0.002095435,"s9_2","shared"
"Catonella",0.00168605193713545,0.000552396,"s9_2","shared"
"Centipeda",1.09256085338425e-05,0.001197461,"s9_2","shared"
"Corynebacterium",0.000556905330403934,0.00127873,"s9_2","shared"
"Cryptobacteroides",0.000638396337174704,0,"s9_2","WMS only"
"Cutibacterium",0.00122787802329881,0.002846035,"s9_2","shared"
"Desulfobulbus",0.00226009744239523,0.002282927,"s9_2","shared"
"Desulfovibrio",0,8.97382e-05,"s9_2","2b only"
"Dialister",0.00250406928800415,0.003541482,"s9_2","shared"
"Eggerthia",0,0.000643204,"s9_2","2b only"
"Eikenella",0,0.001585078,"s9_2","2b only"
"Eubacterium_A",0,0.005920303,"s9_2","2b only"
"Eubacterium_B",0.000249284297464828,0.000726341,"s9_2","shared"
"Eubacterium_M",0.00217148975483636,0.002864426,"s9_2","shared"
"Eubacterium_N",0.0138871500910985,0.013129372,"s9_2","shared"
"F0040",0,0.006378031,"s9_2","2b only"
"F0058",0.00305476005208608,0.00316775,"s9_2","shared"
"F0422",0,0.005114587,"s9_2","2b only"
"F0428",0,8.75733e-05,"s9_2","2b only"
"Filifactor",0.0245373130079594,0.019648029,"s9_2","shared"
"Flexilinea",0.000559310968980193,0.000817774,"s9_2","shared"
"Fretibacterium",0.00439871013668939,0.005809002,"s9_2","shared"
"Fusobacterium",0.0935222067002848,0.046128902,"s9_2","shared"
"GCA-2749205",0.000925268737393577,0,"s9_2","WMS only"
"Gemella",0.00325793627683928,0.004348335,"s9_2","shared"
"GN02-872",0.000939903038732485,0,"s9_2","WMS only"
"GN02-873",0.00079406120004679,0.000542695,"s9_2","shared"
"Granulicatella",0.00165658286457628,0.002233647,"s9_2","shared"
"Haemophilus",0.00490419494252579,0.008548356,"s9_2","shared"
"Haemophilus_A",0.0169525350468964,0.018983159,"s9_2","shared"
"Haemophilus_D",0.0619857884896409,0.069946838,"s9_2","shared"
"Hornefia",0.00544015117032813,0,"s9_2","WMS only"
"HOT-345",0.00471986288661995,0.003008973,"s9_2","shared"
"JABCPE02",0.00211215066995531,0.001888384,"s9_2","shared"
"JABCPG02",0,0.000357103,"s9_2","2b only"
"JABCPO02",6.37494222708607e-05,0,"s9_2","WMS only"
"JABZIP01",0.00324660972854273,0,"s9_2","WMS only"
"Johnsonella",0.000317444057125496,0.001003926,"s9_2","shared"
"Kingella",0,2.89024e-05,"s9_2","2b only"
"Kingella_A",0,0.000262666,"s9_2","2b only"
"Kingella_B",0,4.63305e-05,"s9_2","2b only"
"Klebsiella",0,3.55056e-05,"s9_2","2b only"
"Lachnoanaerobaculum",6.45513017962803e-05,0.001700366,"s9_2","shared"
"Lancefieldella",0,0.000288567,"s9_2","2b only"
"Lautropia",0.0698911177909903,0.049787189,"s9_2","shared"
"Lawsonella",0,0.000342535,"s9_2","2b only"
"Leptotrichia",0.00200630257259992,0.003923857,"s9_2","shared"
"Leptotrichia_A",0.00184823207115157,0.002168599,"s9_2","shared"
"Mesocricetibacter",0.00223193142406487,0,"s9_2","WMS only"
"Metamycoplasma",0.0478749140109503,0,"s9_2","WMS only"
"Mitsuokella",0,1.74281e-05,"s9_2","2b only"
"Mogibacterium",0.00315820251086522,0.005425003,"s9_2","shared"
"Nanoperiomorbus",0.00264971065680849,0,"s9_2","WMS only"
"Nanosynbacter",0.000178117489583836,0,"s9_2","WMS only"
"Nanosyncoccus",0.00103352247332523,0,"s9_2","WMS only"
"Neisseria",0.182490639810652,0.174184523,"s9_2","shared"
"Olsenella",0,0.000352691,"s9_2","2b only"
"Oribacterium",0.00920627859640211,0.003973637,"s9_2","shared"
"Ottowia",0.000442737732972314,0.000698759,"s9_2","shared"
"Parvimonas",0.00295753215962895,0.002791345,"s9_2","shared"
"Pauljensenia",0.00132951625314575,0.003010375,"s9_2","shared"
"Peptidiphaga",6.0942843931892e-05,0.000714562,"s9_2","shared"
"Peptoanaerobacter",4.47047835421444e-05,0.00302309,"s9_2","shared"
"Peptostreptococcus",3.88911569828521e-05,0.000912707,"s9_2","shared"
"Phocaeicola",0.000410261612192819,0.000881669,"s9_2","shared"
"Porphyromonas",0.131947271208987,0.182363824,"s9_2","shared"
"Prevotella",0.0718613357849463,0.090929791,"s9_2","shared"
"Propionibacterium",0,1.86188e-05,"s9_2","2b only"
"Pseudoleptotrichia",0.000287072870100228,0.000126475,"s9_2","shared"
"Ralstonia",0,0.003647395,"s9_2","2b only"
"Rodentibacter",0,4.8279e-05,"s9_2","2b only"
"Rothia",0.0257818300314106,0.037301718,"s9_2","shared"
"Saccharimonas",0.00258185160196986,0.002721784,"s9_2","shared"
"Scardovia",0,0.000197304,"s9_2","2b only"
"SDRK01",0,0.00033752,"s9_2","2b only"
"SDRW01",0,0.000712126,"s9_2","2b only"
"Selenomonas",0.000172303863024543,0.000468405,"s9_2","shared"
"Shuttleworthia",0,5.95368e-05,"s9_2","2b only"
"Simonsiella",0,0.00010197,"s9_2","2b only"
"Slackia",0,8.18361e-05,"s9_2","2b only"
"Stomatobaculum",0,6.2676e-05,"s9_2","2b only"
"Streptococcus",0.0272495702677506,0.042943131,"s9_2","shared"
"Tannerella",0.0228822336674932,0.031785522,"s9_2","shared"
"Treponema",0.00181184678768566,0.002906337,"s9_2","shared"
"Treponema_B",0.00802831757356067,0.015727882,"s9_2","shared"
"Treponema_C",0.00731514597064058,0.00525978,"s9_2","shared"
"Treponema_D",0.00182928766736353,0.001878033,"s9_2","shared"
"UBA1103",0,0.003770562,"s9_2","2b only"
"UBA2866",0,0.001115353,"s9_2","2b only"
"Veillonella",0.0154737689670819,0.028278718,"s9_2","shared"
"W11650",0.00457321916840883,0.002714383,"s9_2","shared"
"W5053",0.0030329088350184,0.001793836,"s9_2","shared"
"Xanthomonas",0,1.75363e-05,"s9_2","2b only"
"Abiotrophia",0.000118552976812871,0.000125117,"s9_6","shared"
"Actinomyces",0.00299142298926547,0.003618355,"s9_6","shared"
"Aggregatibacter",0.0127157888290461,0.009529359,"s9_6","shared"
"Allisonella",0.000106365287607809,0.000157627,"s9_6","shared"
"Alloprevotella",0.138632245140562,0.009586483,"s9_6","shared"
"Anaeroglobus",0.0102286944335802,0.011042733,"s9_6","shared"
"Aquitalea",0,1.14106e-05,"s9_6","2b only"
"Arachnia",0.000161965324311892,0.000230215,"s9_6","shared"
"Atopobium",0,1.75163e-05,"s9_6","2b only"
"Bacteroides",2.21594349182936e-05,0.000163092,"s9_6","shared"
"Bacteroides_D",3.22319053356998e-05,2.41225e-05,"s9_6","shared"
"Basfia_A",0,7.3068e-05,"s9_6","2b only"
"Bergeyella_A",0.000190671865001499,0.000263114,"s9_6","shared"
"Bulleidia",0.00469921034853669,0.002693897,"s9_6","shared"
"Butyrivibrio",0.000432814053835944,0,"s9_6","WMS only"
"CAG-617",0,5.55517e-05,"s9_6","2b only"
"CAG-793",0.0050735033492475,0.003626737,"s9_6","shared"
"CAJPNX01",0.000844274470386987,0,"s9_6","WMS only"
"CAJPPJ01",0.00275220181685207,0,"s9_6","WMS only"
"CAJPSE01",3.69659664318807e-05,0,"s9_6","WMS only"
"Campylobacter_A",0.00561469718477474,0.00565741,"s9_6","shared"
"Campylobacter_B",0.00451226529758963,2.21506e-05,"s9_6","shared"
"Capnocytophaga",0.00697820750517901,0.008222846,"s9_6","shared"
"Cardiobacterium",0.00011653848272939,0.000112305,"s9_6","shared"
"Catonella",0.000526085129901126,0.000136439,"s9_6","shared"
"Centipeda",0.00292434033628554,0.001811692,"s9_6","shared"
"Corynebacterium",0.000869657095838851,0.000943778,"s9_6","shared"
"Cryptobacteroides",1.00724704174062e-05,0,"s9_6","WMS only"
"Cutibacterium",0,3.55331e-05,"s9_6","2b only"
"Desulfovibrio",1.53101550344574e-05,1.80068e-05,"s9_6","shared"
"Dialister",0.00607581488048359,0.007676476,"s9_6","shared"
"Duncaniella",0,3.51327e-05,"s9_6","2b only"
"Eggerthia",0,2.85266e-05,"s9_6","2b only"
"Eikenella",0.000386480689915876,0.000615705,"s9_6","shared"
"Enterobacter",0,5.50513e-05,"s9_6","2b only"
"Eubacterium_A",0,0.000148915,"s9_6","2b only"
"Eubacterium_B",0.00219317970868602,0.002031603,"s9_6","shared"
"Eubacterium_M",0.000174555912333649,0.000205163,"s9_6","shared"
"Eubacterium_N",0.000138697917647683,0.000122811,"s9_6","shared"
"F0040",0,0.02242726,"s9_6","2b only"
"F0058",0.000538877167331231,0.0003523,"s9_6","shared"
"F0422",0.00535089918454287,0.007678934,"s9_6","shared"
"F0428",6.89964223592324e-05,7.27678e-05,"s9_6","shared"
"Filifactor",0.000607067792057071,0.00061323,"s9_6","shared"
"Fretibacterium",3.45485735317033e-05,3.74849e-05,"s9_6","shared"
"Fusobacterium",0.0196999390917714,0.01643289,"s9_6","shared"
"GCA-2749205",0.00136119365220827,0,"s9_6","WMS only"
"Gemella",0.00604217282928945,0.008816808,"s9_6","shared"
"GN02-872",0.000171231997095905,0.000153306,"s9_6","shared"
"GN02-873",0.000343169067121029,0.000593591,"s9_6","shared"
"Granulicatella",0.00695675314318994,0.005728913,"s9_6","shared"
"Haemophilus",0.00202658104798213,0.005496142,"s9_6","shared"
"Haemophilus_A",0.00139886469156937,0.00192535,"s9_6","shared"
"Haemophilus_D",0.0591156310538695,0.079445158,"s9_6","shared"
"Hornefia",0.000125402256696707,0,"s9_6","WMS only"
"HOT-345",0.070952093215476,0.017541861,"s9_6","shared"
"JABCPE02",0.00180629611995345,0.001784608,"s9_6","shared"
"JABCPG02",0,2.02188e-05,"s9_6","2b only"
"JABCPH02",0.000290792220950517,0.000278449,"s9_6","shared"
"JABCPO02",0.000402193743767029,0.003277565,"s9_6","shared"
"JABZIP01",8.17884597893383e-05,0,"s9_6","WMS only"
"Johnsonella",9.67964407112735e-05,0.00014994,"s9_6","shared"
"Kingella",7.8061645734898e-05,9.3387e-05,"s9_6","shared"
"Kingella_A",0.000201449408348124,0.000139872,"s9_6","shared"
"Kingella_B",3.71674158402289e-05,2.08194e-05,"s9_6","shared"
"Lachnoanaerobaculum",0.00195839042325629,0.00281582,"s9_6","shared"
"Lactobacillus",0,5.97556e-05,"s9_6","2b only"
"Lancefieldella",0.00520545271171552,0.008055447,"s9_6","shared"
"Lautropia",0.000434123474990207,0.000313522,"s9_6","shared"
"Leptotrichia",0.00312478249759192,0.003254915,"s9_6","shared"
"Leptotrichia_A",0.00796954004366013,0.006130562,"s9_6","shared"
"Mesocricetibacter",1.74253738221127e-05,0,"s9_6","WMS only"
"Metamycoplasma",0.000319901660456821,4.01374e-05,"s9_6","shared"
"Mogibacterium",0.00112156958097818,0.001673207,"s9_6","shared"
"Nanogingivalis",0.0102638473553369,0,"s9_6","WMS only"
"Nanoperiomorbus",0.000128625447230277,0,"s9_6","WMS only"
"Nanosynbacter",0.022807195490837,0,"s9_6","WMS only"
"Nanosyncoccus",0.000640306944434512,0,"s9_6","WMS only"
"Neisseria",0.0450879029529562,0.047170513,"s9_6","shared"
"Olsenella",0,1.53043e-05,"s9_6","2b only"
"Olsenella_F",1.17847903883652e-05,0,"s9_6","WMS only"
"Oribacterium",0.00503905550041997,0.003903206,"s9_6","shared"
"Ottowia",4.66355380325907e-05,4.42412e-05,"s9_6","shared"
"Parabacteroides",0,1.02095e-05,"s9_6","2b only"
"Parvimonas",0.00462094725339344,0.001496949,"s9_6","shared"
"Pauljensenia",0.00610603229173581,0.006093973,"s9_6","shared"
"Peptidiphaga",0.000163375470170328,0.000195922,"s9_6","shared"
"Peptoanaerobacter",7.7960921030724e-05,0.000142433,"s9_6","shared"
"Peptostreptococcus",0.00133419943148962,0.001681815,"s9_6","shared"
"Porphyromonas",0.10942198020538,0.114241344,"s9_6","shared"
"Prevotella",0.225271808132331,0.285129605,"s9_6","shared"
"Prevotellamassilia",0,0.000152122,"s9_6","2b only"
"Pseudoleptotrichia",4.57290156950241e-05,3.28306e-05,"s9_6","shared"
"Psychrobacter",1.26913127259318e-05,3.7635e-05,"s9_6","shared"
"Rodentibacter",0,2.49232e-05,"s9_6","2b only"
"Rothia",0.0187573573101105,0.031318269,"s9_6","shared"
"RUG343",0.00381363874943833,0,"s9_6","WMS only"
"Saccharimonas",0.000106063113495287,0.000100213,"s9_6","shared"
"Scardovia",2.50804513393414e-05,3.1129e-05,"s9_6","shared"
"SDRK01",2.24616090308158e-05,2.94274e-05,"s9_6","shared"
"SDRW01",3.83761122903176e-05,0.000173847,"s9_6","shared"
"Selenomonas",0.000333298046111971,0.000225736,"s9_6","shared"
"Shuttleworthia",5.11681497204235e-05,6.06565e-05,"s9_6","shared"
"Simonsiella",0.000418309696434879,0.000470568,"s9_6","shared"
"Slackia",2.01449408348124e-06,1.10103e-05,"s9_6","shared"
"Stomatobaculum",0.00153595101395027,0.000147444,"s9_6","shared"
"Streptococcus",0.0518608335110285,0.099162231,"s9_6","shared"
"Tannerella",0.00227245005087101,0.002316093,"s9_6","shared"
"TM7x",0,0.017997834,"s9_6","2b only"
"Treponema",0.000232573341937909,0.000307526,"s9_6","shared"
"Treponema_B",0.000104854417045199,0.000103246,"s9_6","shared"
"Treponema_C",2.09507384682049e-05,2.71253e-05,"s9_6","shared"
"Treponema_D",0.000147360242206653,8.43986e-05,"s9_6","shared"
"UBA1103",0,0.000158848,"s9_6","2b only"
"UBA2866",0,0.001759153,"s9_6","2b only"
"UBA3263",0,2.38222e-05,"s9_6","2b only"
"UBA3839",0,2.84265e-05,"s9_6","2b only"
"UBA4285",3.02174112522186e-06,0,"s9_6","WMS only"
"UMGS1907",0,0.004742985,"s9_6","2b only"
"Varibaculum",0,3.69344e-05,"s9_6","2b only"
"Veillonella",0.0816554024551244,0.115773373,"s9_6","shared"
"W11650",4.63333639200685e-06,1.45135e-05,"s9_6","shared"
"Abiotrophia",0,6.21249e-05,"s9_7","2b only"
"Actinomyces",0.00535189591450374,0.01135249,"s9_7","shared"
"Aggregatibacter",0.0112719846608127,0.009473515,"s9_7","shared"
"Allisonella",0.00052266067701771,0.001206331,"s9_7","shared"
"Alloprevotella",0.0512387169099356,0.046533492,"s9_7","shared"
"Anaeroglobus",0.00322480729095996,0.003157192,"s9_7","shared"
"Arachnia",0.000363954363656335,0.001908904,"s9_7","shared"
"Bacteroides",0,8.9795e-05,"s9_7","2b only"
"Bacteroides_D",0.0132488474610221,0.001831169,"s9_7","shared"
"Bergeyella_A",0.00123966591715288,0.001596551,"s9_7","shared"
"Bifidobacterium",0,0.000166844,"s9_7","2b only"
"Bulleidia",0.0021274924564022,0.00309971,"s9_7","shared"
"Butyrivibrio",5.88586391155737e-05,0,"s9_7","WMS only"
"CAG-793",0.0013834304147525,0.001229406,"s9_7","shared"
"CAJPNX01",0.000367386942952955,0,"s9_7","WMS only"
"CAJPSE01",0.00227347803472316,0,"s9_7","WMS only"
"Campylobacter_A",0.0134677248702889,0.015804531,"s9_7","shared"
"Campylobacter_B",0.0031131475056052,0.0011929,"s9_7","shared"
"Capnocytophaga",0.0197561091834823,0.023373294,"s9_7","shared"
"Cardiobacterium",0.00334413990062481,0.004304157,"s9_7","shared"
"Catonella",0.00123825250214839,0.000724162,"s9_7","shared"
"Centipeda",0.00159190912791487,0.00489518,"s9_7","shared"
"Corynebacterium",0.0068345682542144,0.00955121,"s9_7","shared"
"Cryptobacterium",0,9.39026e-05,"s9_7","2b only"
"Cryptobacteroides",0.000807463800422571,0,"s9_7","WMS only"
"Cutibacterium",0,5.14983e-05,"s9_7","2b only"
"Desulfobulbus",0.0019636372740959,0.002157385,"s9_7","shared"
"Desulfovibrio",0,2.11511e-05,"s9_7","2b only"
"Dialister",0.00393858186822772,0.004839834,"s9_7","shared"
"Eggerthia",0,0.000117112,"s9_7","2b only"
"Eikenella",0.000367285984738349,0.001523534,"s9_7","shared"
"Eubacterium_A",0,0.000303601,"s9_7","2b only"
"Eubacterium_B",0.00115435622581041,0.002067759,"s9_7","shared"
"Eubacterium_M",0.00043593757067075,0.000704342,"s9_7","shared"
"Eubacterium_N",0.0202899762223213,0.018386128,"s9_7","shared"
"F0040",0,0.003535634,"s9_7","2b only"
"F0058",0.0132938748247365,0.009821373,"s9_7","shared"
"F0422",0.000671271168918439,0.00086064,"s9_7","shared"
"F0428",0,0.000119789,"s9_7","2b only"
"Filifactor",0.0263274793722176,0.020516038,"s9_7","shared"
"Flexilinea",0,0.000316242,"s9_7","2b only"
"Fretibacterium",0,0.00037412,"s9_7","2b only"
"Fusobacterium",0.103642693532859,0.043978867,"s9_7","shared"
"GCA-2749205",0.000881567129943722,0,"s9_7","WMS only"
"Gemella",0.00240866108408123,0.004155387,"s9_7","shared"
"GN02-872",0.00228912655798717,0.001438176,"s9_7","shared"
"Granulicatella",0.00265348475450193,0.003871501,"s9_7","shared"
"Haemophilus",0.00137757483830532,0.002992589,"s9_7","shared"
"Haemophilus_A",0.00525800477491972,0.005694153,"s9_7","shared"
"Haemophilus_D",0.0166925321612488,0.019190039,"s9_7","shared"
"HOT-345",0.00379219245704834,0.002007528,"s9_7","shared"
"JABCPE02",0.00139998756194796,0.001407303,"s9_7","shared"
"JABCPG02",0,0.001037922,"s9_7","2b only"
"JABCPH02",0.0032113798484173,0.001936005,"s9_7","shared"
"JABCPO02",0.00381531188819322,0,"s9_7","WMS only"
"JABZIP01",0.00209013791699781,0,"s9_7","WMS only"
"Johnsonella",0.00224944997964682,0.000462162,"s9_7","shared"
"Kingella",0.000788483656076554,0.000604525,"s9_7","shared"
"Kingella_A",0.00346700604780089,0.0024252,"s9_7","shared"
"Kingella_B",0.00126914571581797,0.000789321,"s9_7","shared"
"Klebsiella",0,1.39985e-05,"s9_7","2b only"
"Lachnoanaerobaculum",0.000213728540321903,0.001526574,"s9_7","shared"
"Lactobacillus",0,0.000308264,"s9_7","2b only"
"Lancefieldella",0.00232203893594888,0.003389606,"s9_7","shared"
"Lautropia",0.0135102282786382,0.009224875,"s9_7","shared"
"Lawsonella",0,1.03201e-05,"s9_7","2b only"
"Leptotrichia",0.0238656133090388,0.022082446,"s9_7","shared"
"Leptotrichia_A",0.00190679779927245,0.002201206,"s9_7","shared"
"Ligilactobacillus",0,0.000452785,"s9_7","2b only"
"Limosilactobacillus",0,8.84871e-05,"s9_7","2b only"
"Mesocricetibacter",0.000475311274367275,0,"s9_7","WMS only"
"Metamycoplasma",0.0178363887327402,0.000558305,"s9_7","shared"
"Mitsuokella",0,0.000127824,"s9_7","2b only"
"Mogibacterium",0.0016734833653169,0.003489474,"s9_7","shared"
"Nanogingivalis",0.0046650771805359,0,"s9_7","WMS only"
"Nanoperiomorbus",0.00638318407670886,0,"s9_7","WMS only"
"Nanosynbacter",0.0208626112155692,0,"s9_7","WMS only"
"Nanosyncoccus",0.000369507065459691,0,"s9_7","WMS only"
"Neisseria",0.161424613289655,0.1481992,"s9_7","shared"
"Olsenella",0,0.000555463,"s9_7","2b only"
"Oribacterium",0.00372687249219795,0.004209508,"s9_7","shared"
"Ottowia",0.00801830332047529,0.006607986,"s9_7","shared"
"Parvimonas",0.00296049868512021,0.002906506,"s9_7","shared"
"Pauljensenia",0.00277887485704317,0.004301193,"s9_7","shared"
"Peptidiphaga",0.00193122968720722,0.003460872,"s9_7","shared"
"Peptoanaerobacter",0.000804838886842802,0.001388575,"s9_7","shared"
"Peptostreptococcus",0.000534068955268242,0.001444652,"s9_7","shared"
"Phocaeicola",0.000356281539346243,0.000863397,"s9_7","shared"
"Porphyromonas",0.0802984284440482,0.077064502,"s9_7","shared"
"Prevotella",0.117495170159013,0.141127321,"s9_7","shared"
"Propionibacterium",0,9.60483e-05,"s9_7","2b only"
"Pseudoleptotrichia",0,0.000160581,"s9_7","2b only"
"Pseudomonas",0,3.65801e-05,"s9_7","2b only"
"Pseudoramibacter",7.8545490963836e-05,0.000343597,"s9_7","shared"
"Ralstonia",0,4.50712e-05,"s9_7","2b only"
"Rodentibacter",0,0.000992116,"s9_7","2b only"
"Rothia",0.0306146699554815,0.052830054,"s9_7","shared"
"RUG343",0.000824727655120278,0,"s9_7","WMS only"
"Saccharimonas",0.0127936268713615,0.010803172,"s9_7","shared"
"Scardovia",0.000401914652348369,0.000831148,"s9_7","shared"
"SDRK01",0,0.000301563,"s9_7","2b only"
"SDRW01",0.00399976254627925,0.005915515,"s9_7","shared"
"Selenomonas",0.000725485730162115,0.000897976,"s9_7","shared"
"Shuttleworthia",0.00118938872627886,0.001731531,"s9_7","shared"
"Simonsiella",0.00102169713181751,0.001348615,"s9_7","shared"
"Slackia",0,0.000336672,"s9_7","2b only"
"Staphylococcus",0,4.36305e-05,"s9_7","2b only"
"Stomatobaculum",0,9.48222e-05,"s9_7","2b only"
"Streptococcus",0.0231399256624474,0.056906368,"s9_7","shared"
"Tannerella",0.0277807728714778,0.038326024,"s9_7","shared"
"TM7x",0,0.021264708,"s9_7","2b only"
"Treponema",0.00507405890790672,0.004317168,"s9_7","shared"
"Treponema_B",0.00722073342508416,0.00818069,"s9_7","shared"
"Treponema_C",0.00473453643218515,0.003800899,"s9_7","shared"
"Treponema_D",0.00118504752305078,0.001582067,"s9_7","shared"
"UBA1103",0,0.005916503,"s9_7","2b only"
"UBA2866",0,0.001816939,"s9_7","2b only"
"UBA4285",0,5.55854e-05,"s9_7","2b only"
"UMGS1907",0,0.001484613,"s9_7","2b only"
"Veillonella",0.0360603560513546,0.043995466,"s9_7","shared"
"W11650",0.000185965031305123,0.000444951,"s9_7","shared"
"W5053",0,0.000142266,"s9_7","2b only"
"Abiotrophia",0.000274845490940567,0.000320221,"s9_9","shared"
